lat,lon,temperature,sio4,po4,no3,o2,DIC,TA,PAR
-73,-155,-1.3689425654,46.5525129266,1.5513556765,21.6682076553,343.4068193946,2149.8985066501,2288.7591116033,18.5289142728
-73,-154,-1.3654099089,46.8657673382,1.5447837069,22.0544535833,343.2153070421,2149.5300281977,2287.8733482267,18.8627644181
-73,-153,-1.3621704966,47.1328842593,1.5331581289,22.3937744812,343.2902961699,2149.0542554187,2286.6852920957,18.9066868424
-73,-152,-1.3579423764,47.2763872456,1.5171629832,22.6993144781,343.5829331309,2148.6540664725,2285.5961323509,19.242471993
-73,-151,-1.3525384165,47.2612831082,1.4962591316,22.9722716142,344.1499040404,2148.4490970377,2284.7392039857,20.0505459309
-73,-150,-1.4482721375,47.5871300504,1.5059252086,23.553278484,338.8535137499,2152.2706796943,2284.960732661,16.2676059246
-73,-149,-1.4426643608,47.2347017497,1.4806751295,23.7181581007,340.1612542787,2151.9294946592,2284.0948757923,15.6322114944
-73,-148,-1.4352805413,46.8257327239,1.458113143,23.9396505011,341.1793809134,2151.2865442509,2283.4117284009,15.1749760628
-73,-147,-1.4264305086,46.693151766,1.4392814281,24.1369102441,341.9916333425,2151.0574814221,2283.281212611,15.3661772609
-73,-146,-1.4200152472,47.133246915,1.4260373232,24.2006367792,342.8405254444,2151.2863904516,2283.6330751679,15.4710009336
-73,-145,-1.4121657193,47.9542567571,1.4185059519,24.1377446354,343.6526497001,2150.7148109306,2283.4890315981,15.9401144147
-73,-144,-1.3978305979,49.0199615972,1.4163105011,24.0073137174,344.2629402972,2149.7049371356,2283.2703647954,16.4192361951
-73,-143,-1.3807015317,50.2992410322,1.421461395,23.864206721,344.5686956484,2148.8973848973,2283.4986449395,16.5219433427
-73,-142,-1.3648865909,51.7729796964,1.4330730954,23.7487052411,344.53481531,2148.3787718408,2283.797312535,16.2072149992
-73,-141,-1.3526271687,53.4445059922,1.4533749559,23.706078102,344.0468373582,2148.3870300864,2284.3602488368,17.2577982068
-73,-140,-1.3486153151,55.3364969563,1.4850984641,23.7728723669,343.0012939243,2148.7568255036,2285.0754027783,15.7993540049
-73,-139,-1.3545445986,57.4691370561,1.5240071883,23.9598653595,341.4618598268,2149.138360421,2285.5007095298,16.1226070166
-73,-138,-1.3684416737,57.6702170103,1.5248322565,23.5407940997,343.7792155753,2148.6464028228,2282.9403713541,8.5648991913
-73,-137,-1.3989000846,60.7955364417,1.5896093917,24.0266236981,342.0415683311,2150.5331722058,2282.2770668006,8.1375303268
-73,-136,-1.4379567511,64.1416076164,1.659637162,24.5623259668,340.239166705,2152.2223677631,2281.7276453318,7.9575574696
-73,-135,-1.4826003274,68.5884510388,1.7631851797,25.572405135,332.1861261074,2156.5265354575,2284.8705874246,8.6911351085
-73,-134,-1.5072441698,70.6341033871,1.7860416189,25.6736610269,331.5888623079,2158.0829840601,2285.1255395909,8.4962663174
-73,-133,-1.5362716094,72.2100463931,1.7887856412,25.6591851276,331.2958390972,2159.0332777917,2285.0303556916,9.7649889469
-73,-132,-1.5361334156,71.9687954038,1.7216929005,25.1895646791,338.968645028,2154.2528130993,2282.4552121769,7.6337992549
-73,-131,-1.5506502473,72.4789284891,1.7017695927,25.0824380416,339.7903766543,2153.5238361734,2282.0244796362,7.8434898853
-73,-130,-1.5478377388,73.561805588,1.7115158907,25.3351397518,339.5294442371,2151.3723183357,2280.649421205,9.4963049889
-73,-129,-1.5693693011,73.3465340512,1.6720436903,24.9854484025,340.3722849557,2149.5478013194,2279.4206998493,9.2376536528
-73,-118,-1.3607275381,69.0736862086,1.1850449243,20.9045100221,343.5502400063,2136.6412216318,2268.5092131025,14.1279315948
-73,-117,-1.3146295641,68.9773483445,1.2160707109,20.949604923,342.1527014876,2136.3197405041,2269.9810732192,14.7384584546
-73,-116,-1.277275112,69.1135202029,1.2345978813,20.9464828911,340.9399354698,2135.9168161001,2270.9047736867,14.7564460635
-73,-115,-1.2659651499,68.981524003,1.2640248824,20.9750299731,340.0705647761,2135.7067151854,2270.8988336215,16.6478666067
-73,-114,-1.2748970897,68.5211312796,1.3139851037,21.0042452821,338.7857256181,2135.5639712027,2270.5835198419,12.2367953062
-73,-113,-1.5144833923,62.7578097145,1.2628327824,20.0300669678,348.793614007,2124.4782841299,2267.5290319121,12.110003233
-73,-112,-1.5328868509,64.2858722119,1.2989433745,20.2994606083,345.739376607,2125.0449683639,2267.9602991058,12.2311979135
-73,-111,-1.397373907,67.0273011782,1.4105049583,20.0268231294,341.3979490627,2118.6254459338,2260.4966407274,16.7050228119
-73,-110,-1.3517838853,66.8834140578,1.4546654632,20.6066833834,338.7127360894,2119.2743588913,2261.3178885586,17.7839903831
-73,-109,-1.3132875335,67.4137419033,1.5462004319,21.6122481603,336.0654194052,2121.8963111961,2263.3269581459,15.3402881622
-73,-108,-1.3206904955,67.2653833659,1.5180574743,21.4812300213,333.3756638721,2120.6656144968,2260.8682551312,15.6987066269
-73,-107,-1.3663433352,66.0711496865,1.3923372703,20.4019341591,330.8899678901,2116.7501535021,2256.3780557232,12.9741368294
-73,-58,-1.0766826936,65.8460402592,2.1755574659,24.6135447835,326.1209695265,2179.8959297668,2326.4830091016,17.5696058273
-73,-57,-1.2504872916,67.5160672404,2.1744343927,26.527997658,325.8696712132,2180.2646398104,2325.8298671215,17.6663365364
-73,-47,-1.8663283865,65.0655597498,1.895918323,25.9580917651,346.8896741606,2163.8989405885,2319.9742401999,21.7390575409
-73,-38,-1.8343522208,54.0715237916,1.6526377945,23.8751154458,357.6959574299,2139.217634646,2312.7150986072,16.3010501862
-73,-37,-1.6629794782,52.0758770504,1.5532651187,22.8188281347,360.7995058218,2134.6539696356,2314.3833869972,16.4952116013
-73,-36,-1.6815000837,54.0126809364,1.5742872159,22.4208994964,356.1004900571,2146.0702620942,2318.8767681388,12.3585577011
-73,-35,-1.6676579184,54.3203736579,1.5512860784,22.3187798814,356.2219994576,2145.7267244426,2317.6785194579,12.2140343984
-73,-34,-1.6734737596,54.8976179603,1.5334059629,22.1762540561,355.9358483155,2145.5985321563,2316.7390158597,12.1197748184
-73,-33,-1.6542884357,55.6918509022,1.5206360423,21.9663218023,355.0703406118,2145.6856589444,2315.3579502194,12.1032079061
-73,-32,-1.5915586145,56.6078531151,1.5113076893,21.6645930418,353.5925632263,2146.3090464973,2314.0038414943,13.6358839671
-73,-31,-1.586864377,57.5374562593,1.503634037,21.271188231,351.6751399644,2147.643313496,2312.4326667112,14.2029656569
-73,-30,-1.6176010335,58.3911543903,1.4988953994,20.8602801991,349.8338674511,2149.3100330927,2310.813668352,13.496399641
-73,-29,-1.4451346884,59.3430104766,1.4533502597,19.2795391307,349.5364525187,2149.1621490235,2310.0201534979,17.1848210692
-73,-28,-1.4010916073,59.6627211408,1.4568747445,19.2003744472,350.2672093854,2148.7106109036,2308.9534706813,18.115470469
-73,-27,-1.3449215673,59.4498104654,1.4585901667,19.2701416717,352.8122580248,2147.0685465644,2308.3070574532,18.224637568
-73,-26,-1.2788015061,58.9719402848,1.447540498,19.2741935969,355.9641270763,2145.2102544183,2308.0481716352,17.6794600487
-73,-25,-1.1959923071,58.5695081662,1.3984624281,18.7523020252,357.9196984991,2145.4039845833,2308.297395966,18.0628355145
-73,-24,-1.1214150173,58.2947234151,1.3421449672,18.0780963232,358.595081651,2147.2163003937,2308.7584865975,18.4830993414
-73,-23,-1.0949081438,58.2095254958,1.3253676328,17.8175410059,358.7470870593,2147.4960783776,2309.8160766609,19.3904492855
-73,-22,-1.1301643744,61.0788628816,1.3791602028,19.1220618942,351.6320871665,2156.5828814246,2314.9233046738,25.9254995346
-73,172,-1.081197791,66.0617293695,1.6204692563,26.0931769303,342.4739950538,2184.212816868,2319.1664926555,21.8972791433
-73,173,-1.0540023471,65.3355178861,1.6160193978,25.5211344799,343.0465637646,2181.8353723872,2317.8131205036,21.9881104231
-73,174,-1.011728701,64.8425268046,1.6613560605,25.5462442216,337.7698093989,2181.1399780654,2316.9130827263,28.9373321533
-73,175,-0.9983108995,64.1611798688,1.6767011881,25.5895046882,337.395064977,2180.0575786498,2316.0810993004,30.5509425163
-73,176,-0.9979448058,63.4217649485,1.6949362229,25.7203924357,336.7165628268,2179.2416881376,2315.1517536974,28.9385274887
-73,177,-1.0094596941,62.6073382545,1.7142513573,25.8860642856,335.9261964035,2178.5071636315,2314.0983027025,29.3166110992
-73,178,-1.0322333354,61.7113318731,1.733590406,26.0523668379,335.1785084001,2177.6759987346,2312.8610651787,29.786119175
-73,179,-1.0621765886,60.7367516724,1.7522330228,26.1950441474,334.5968593436,2176.5549516257,2311.4327976165,30.5588615417
-72,-180,-1.1080692949,59.6461531923,1.7513056353,26.4940715851,338.3482946834,2172.4611674774,2305.0367351355,21.8980871439
-72,-179,-1.1417770928,58.3799872798,1.7681966173,26.4865414874,338.1992169782,2170.250422037,2303.4261773264,21.6291543245
-72,-178,-1.1665243937,57.1603544217,1.7842055235,26.4381080585,338.2990535301,2167.8369552783,2301.7664430323,21.4272129536
-72,-177,-1.1965610908,56.0328769381,1.7983776555,26.3419562034,338.6496635805,2165.283508499,2300.026197722,21.4560824633
-72,-176,-1.2267828515,55.0504379488,1.8096148126,26.188724724,339.2001195902,2162.6632482733,2298.2404482522,21.5499830246
-72,-175,-1.252366033,54.2512520987,1.8161433202,25.9653910491,339.9530768753,2160.0427215774,2296.4548834033,21.2096002102
-72,-174,-1.2751954757,53.6392554405,1.816110129,25.66022647,340.925099629,2157.5047732425,2294.7331437463,20.9589136839
-72,-173,-1.2882590745,53.2052420596,1.8083238429,25.2683232541,342.0980165012,2155.2873150301,2293.2746637736,20.5504955053
-72,-172,-1.2973252396,52.9016234879,1.7921801816,24.7887488382,343.4651852733,2153.5328831225,2292.1650933376,21.3080573082
-72,-171,-1.3058162294,52.645133033,1.7681350065,24.2266030883,344.9688603778,2152.2134953045,2291.3908267768,21.603770256
-72,-170,-1.3095646996,52.3666702839,1.7371432851,23.5966023517,346.5625488607,2151.275527642,2290.9392394781,22.8718578815
-72,-169,-1.3083943605,51.9926017327,1.7007539554,22.9180573196,348.201265844,2150.6526427909,2290.7356645932,21.5452371836
-72,-168,-1.3038201649,51.4648391113,1.6608244242,22.2137700628,349.7795792893,2150.2357168865,2290.6740671842,19.7824255824
-72,-167,-1.2987714586,50.7866352974,1.6189590165,21.508440136,351.2096325552,2150.0796589733,2290.7946864828,18.8388316631
-72,-166,-1.2947448726,50.02985353,1.5772880412,20.8288457451,352.4011283149,2150.1423660784,2291.0352095077,18.7800269723
-72,-165,-1.2937906722,49.2557145322,1.538206351,20.2029100636,353.3037106916,2150.3507232765,2291.3184335365,19.0724321008
-72,-164,-1.295977506,48.4912193248,1.5043534435,19.6579305678,353.8898271195,2150.5886377674,2291.5247078747,18.7457247972
-72,-163,-1.297675404,47.7568392571,1.4793155086,19.2256442925,354.1212742828,2150.788404527,2291.596432277,19.5110630393
-72,-162,-1.2982990809,47.0851095244,1.4669152581,18.9456742603,353.9653571476,2150.9781738112,2291.6351386285,21.4370341301
-72,-161,-1.2977323567,46.4689529556,1.4695202302,18.857109012,353.3922876843,2151.1091481066,2291.5214520618,21.4266237617
-72,-160,-1.2967536248,45.8801023343,1.4855805786,18.9859675317,352.3820315279,2151.3023892476,2291.4376042438,20.8079201579
-72,-159,-1.3459770884,46.7651454815,1.5806567232,20.5006985622,342.4226466229,2157.5744582984,2293.4259775439,29.1386685371
-72,-158,-1.3446265167,46.3460967193,1.5961868586,20.8786764363,341.4935063904,2157.0929653261,2292.699628494,27.5038966656
-72,-157,-1.2786616799,44.3459944993,1.5581915884,20.4328382696,347.8201122128,2150.4218738601,2289.3787776448,19.3071511388
-72,-156,-1.2708377998,44.0108968343,1.5732248011,21.0221750393,346.5642790943,2149.9747726664,2288.6381099715,18.4348472953
-72,-155,-1.2628344555,43.7761705075,1.5785449468,21.5377400786,345.6622419865,2149.4307145977,2287.6846081269,18.4981051683
-72,-154,-1.3755670677,44.4354360063,1.6012013195,22.5475447214,339.2750712533,2152.9561229487,2287.3411140936,14.9982598543
-72,-153,-1.3722425553,44.150220669,1.5865654772,22.7846511495,339.302375384,2152.4162280806,2286.4434294257,15.6907875776
-72,-152,-1.3663926917,43.7934306716,1.5695963733,22.9820211363,339.5727095869,2151.8569579121,2285.5377291867,16.4427262783
-72,-151,-1.3574258182,43.3624851083,1.5487152299,23.143211173,340.1270435191,2151.3150531954,2284.7805938279,16.6517285824
-72,-150,-1.3473230222,42.8992513017,1.5240088822,23.2752227569,340.9397355228,2150.8200994047,2284.0140684557,16.9296519279
-72,-149,-1.3370799908,42.4664446242,1.4982372221,23.4003648348,341.8734576404,2150.376878985,2283.3499458967,17.1283344269
-72,-148,-1.3275736568,42.1228100509,1.473073652,23.5289927971,342.7906092988,2149.8907771568,2282.8420388123,17.1291263103
-72,-147,-1.3182275428,41.9780681618,1.450863883,23.6297164115,343.6626499523,2149.6175762881,2282.7562521359,16.646757555
-72,-146,-1.3075960906,42.1218923218,1.4335507027,23.66541861,344.5115044541,2149.4730664637,2282.9830146947,15.9424188852
-72,-145,-1.2949607391,42.5338462423,1.4220714842,23.6368225726,345.3000075071,2148.6377197277,2282.7105653928,15.7526057363
-72,-144,-1.2801763526,43.1720267744,1.4165105317,23.5701084961,345.9539016406,2147.5300581842,2282.3344014386,15.7542578816
-72,-143,-1.2644872372,44.0028866281,1.418312075,23.5019075751,346.3990755967,2146.923616056,2282.5125941841,16.0097130179
-72,-142,-1.2493680465,45.028966232,1.4288438742,23.4647716058,346.5737637597,2146.6164790364,2282.8686728864,16.5864930272
-72,-141,-1.2370929282,46.2746053157,1.4475376475,23.4876675884,346.4133138968,2146.6026539562,2283.3229520413,16.3930471301
-72,-140,-1.2298892808,47.7631487467,1.4740251309,23.5943897374,345.8670351933,2146.7824010652,2283.7087263925,16.2233676314
-72,-139,-1.2290490054,49.5352585723,1.5084089157,23.793572441,344.9375251699,2147.1693499494,2283.9898516053,16.4156555772
-72,-138,-1.235942031,51.6173265591,1.5523103193,24.083403735,343.6307931223,2147.9091746309,2284.0940386082,15.8068251848
-72,-137,-1.2528387929,54.0058641423,1.6056873163,24.4448997159,341.9477971701,2149.1573846391,2283.9432702772,15.3411774278
-72,-136,-1.2771394892,56.5036496368,1.6603546345,24.8113099081,340.1945827492,2150.6831580212,2283.7938938652,15.1570703983
-72,-135,-1.298773808,58.8171089351,1.7049388878,25.0898181715,338.7515093577,2152.2567010703,2283.9876918522,15.0279927492
-72,-134,-1.3180937027,60.7877104931,1.733213038,25.2424323561,337.761931847,2153.5339719293,2284.1318676221,13.4568210244
-72,-133,-1.3443678625,62.3722846151,1.7454920413,25.295335868,336.9801488973,2154.3183910387,2283.9087847221,13.0729036212
-72,-132,-1.3708698651,63.5361230507,1.7446596956,25.2708862625,336.1639875172,2154.737834838,2283.4042263588,13.8143470168
-72,-131,-1.3912144543,64.2754688162,1.7325438615,25.1701004212,335.5642926223,2154.6819015169,2282.6502785293,14.0097012043
-72,-130,-1.4103192372,64.6622056115,1.7093115433,24.9932051025,335.1550048414,2154.2826945488,2281.6738404236,13.943303442
-72,-129,-1.4301232057,64.6982637151,1.6737853523,24.7444953808,334.7385028007,2153.8297604975,2280.5506171628,12.3736430168
-72,-128,-1.4230855935,63.5178951404,1.5705520475,24.2468612237,344.9052344599,2148.7059091574,2280.0151591,8.5215399563
-72,-127,-1.4205332547,63.8168758012,1.52766173,24.056438341,344.7006173365,2143.4425699684,2275.5652531768,10.7378685474
-72,-126,-1.4664338528,62.6226166448,1.4523583712,23.6289769129,346.8052722748,2139.5159113169,2271.3076444955,10.055251042
-72,-125,-1.4955951783,60.8256279132,1.3965213003,23.2483240744,349.2481599164,2136.5402126804,2267.9159833974,10.1579176585
-72,-124,-1.5042655924,58.888161682,1.3557281039,22.9089821155,351.5380537872,2134.7415843293,2265.7651567282,11.6335566044
-72,-123,-1.5040239046,56.6874366965,1.3274515315,22.6430672909,353.5910397047,2133.4934338093,2264.4293721755,11.9797237714
-72,-122,-1.5090001336,56.1159640503,1.3650058739,23.0943388944,340.9522191165,2140.4530044572,2264.1801846663,16.5690876245
-72,-121,-1.4914484999,54.7628673537,1.3701742907,23.061470504,341.9256674017,2140.470783719,2264.8517398261,17.2445209622
-72,-120,-1.4605035372,55.0547048452,1.3859876739,22.9735800826,342.1131645108,2139.8513599951,2265.6305114647,17.3565368652
-72,-119,-1.3724454079,57.65507551,1.3790668995,22.6953100629,341.8704364233,2138.0982183445,2266.7444786317,17.5130749941
-72,-118,-1.2688413119,59.9746698865,1.3664447404,22.4140699032,341.3572863199,2136.5746126508,2268.2688725477,18.5124893188
-72,-117,-1.2106627998,60.5038876256,1.379399041,22.3084371916,340.6024867903,2135.6887425461,2269.0839320412,18.5483818054
-72,-116,-1.1781602301,60.4703907678,1.3973777429,22.2374401485,339.8957204224,2135.0713210955,2269.4918274001,18.4817286134
-72,-115,-1.1661012925,60.1551702083,1.4209800777,22.1810612514,339.2464130865,2134.487846802,2269.4249064421,21.4228636026
-72,-114,-1.3154637321,55.2141188348,1.3526639834,21.0037618631,349.3038905456,2122.9894271442,2265.0274652724,13.0326714516
-72,-113,-1.3211822761,55.0416626643,1.3799484442,21.0070722923,347.5860421619,2122.7659221136,2264.716919534,12.92304039
-72,-112,-1.324095521,55.8592905254,1.4053017805,21.1025484328,345.6420060029,2122.7400343544,2264.4833935989,12.8817179998
-72,-111,-1.3126116193,57.1040258067,1.4334216002,21.3245931238,343.6815414811,2123.0352440216,2264.3859805729,13.3176113764
-72,-110,-1.2827400606,57.8733348082,1.4719543267,21.7116757728,341.7609131658,2123.6408834275,2264.4483732348,13.2219702403
-72,-109,-1.2497430836,58.1112340633,1.5149674719,22.2070439483,339.8180640172,2124.372812838,2264.2991128214,13.5120611191
-72,-108,-1.2355062953,57.8978419698,1.5214854103,22.3889891105,337.866846955,2124.1174503276,2263.0484921608,13.2336401939
-72,-107,-1.245662405,57.1911619041,1.4988693256,22.257552153,336.2272035845,2123.3878543608,2261.3191827494,11.4771289825
-72,-106,-1.2823930089,55.6808252889,1.5052386691,22.2770680058,335.260948244,2123.7559696394,2259.7491769842,10.9940052032
-72,-105,-1.3321664837,49.8541780923,1.5138960089,21.105852708,334.7557760667,2113.5207104005,2245.4105949076,15.3455920219
-72,-83,-1.3581931774,66.7085328676,1.8315705055,23.8892083739,334.2309871334,2159.9518830193,2291.0469882969,18.8176294963
-72,-38,-1.7442289469,59.1065584429,1.6563816989,23.8660286439,357.212664408,2139.2102236146,2309.2474751181,14.0284776688
-72,-37,-1.5410219908,57.8408654555,1.5968229513,23.3405648527,359.0957208794,2137.7186334093,2312.0626072958,25.6243386269
